769,3,1,1000,1,0,24.15,2
770,3,1,32,0,0,8.3625,1
771,3,1,24,0,0,9.5,1
772,3,1,48,0,0,7.8542,1
773,2,0,57,0,0,10.5,1
774,3,1,1000,0,0,7.225,0
775,2,0,54,1,3,23,1
776,3,1,18,0,0,7.75,1
777,3,1,1000,0,0,7.75,2
778,3,0,5,0,0,12.475,1
779,3,1,1000,0,0,7.7375,2
780,1,0,43,0,1,211.3375,1
781,3,0,13,0,0,7.2292,0
782,1,0,17,1,0,57,1
783,1,1,29,0,0,30,1
784,3,1,1000,1,2,23.45,1
785,3,1,25,0,0,7.05,1
786,3,1,25,0,0,7.25,1
787,3,0,18,0,0,7.4958,1
788,3,1,8,4,1,29.125,2
789,3,1,1,1,2,20.575,1
790,1,1,46,0,0,79.2,0
791,3,1,1000,0,0,7.75,2
792,2,1,16,0,0,26,1
793,3,0,1000,8,2,69.55,1
794,1,1,1000,0,0,30.6958,0
795,3,1,25,0,0,7.8958,1
796,2,1,39,0,0,13,1
797,1,0,49,0,0,25.9292,1
798,3,0,31,0,0,8.6833,1
799,3,1,30,0,0,7.2292,0
800,3,0,30,1,1,24.15,1
801,2,1,34,0,0,13,1
802,2,0,31,1,1,26.25,1
803,1,1,11,1,2,120,1
804,3,1,0.42,0,1,8.5167,0
805,3,1,27,0,0,6.975,1
806,3,1,31,0,0,7.775,1
807,1,1,39,0,0,0,1
808,3,0,18,0,0,7.775,1
809,2,1,39,0,0,13,1
810,1,0,33,1,0,53.1,1
811,3,1,26,0,0,7.8875,1
812,3,1,39,0,0,24.15,1
813,2,1,35,0,0,10.5,1
814,3,0,6,4,2,31.275,1
815,3,1,30.5,0,0,8.05,1
816,1,1,1000,0,0,0,1
817,3,0,23,0,0,7.925,1
818,2,1,31,1,1,37.0042,0
819,3,1,43,0,0,6.45,1
820,3,1,10,3,2,27.9,1
821,1,0,52,1,1,93.5,1
822,3,1,27,0,0,8.6625,1
823,1,1,38,0,0,0,1
824,3,0,27,0,1,12.475,1
825,3,1,2,4,1,39.6875,1
826,3,1,1000,0,0,6.95,2
827,3,1,1000,0,0,56.4958,1
828,2,1,1,0,2,37.0042,0
829,3,1,1000,0,0,7.75,2
830,1,0,62,0,0,80,3
831,3,0,15,1,0,14.4542,0
832,2,1,0.83,1,1,18.75,1
833,3,1,1000,0,0,7.2292,0
834,3,1,23,0,0,7.8542,1
835,3,1,18,0,0,8.3,1
836,1,0,39,1,1,83.1583,0
837,3,1,21,0,0,8.6625,1
838,3,1,1000,0,0,8.05,1
839,3,1,32,0,0,56.4958,1
840,1,1,1000,0,0,29.7,0
841,3,1,20,0,0,7.925,1
842,2,1,16,0,0,10.5,1
843,1,0,30,0,0,31,0
844,3,1,34.5,0,0,6.4375,0
845,3,1,17,0,0,8.6625,1
846,3,1,42,0,0,7.55,1
847,3,1,1000,8,2,69.55,1
848,3,1,35,0,0,7.8958,0
849,2,1,28,0,1,33,1
850,1,0,1000,1,0,89.1042,0
851,3,1,4,4,2,31.275,1
852,3,1,74,0,0,7.775,1
853,3,0,9,1,1,15.2458,0
854,1,0,16,0,1,39.4,1
855,2,0,44,1,0,26,1
856,3,0,18,0,1,9.35,1
857,1,0,45,1,1,164.8667,1
858,1,1,51,0,0,26.55,1
859,3,0,24,0,3,19.2583,0
860,3,1,1000,0,0,7.2292,0
861,3,1,41,2,0,14.1083,1
862,2,1,21,1,0,11.5,1
863,1,0,48,0,0,25.9292,1
864,3,0,1000,8,2,69.55,1
865,2,1,24,0,0,13,1
866,2,0,42,0,0,13,1
867,2,0,27,1,0,13.8583,0
868,1,1,31,0,0,50.4958,1
869,3,1,1000,0,0,9.5,1
870,3,1,4,1,1,11.1333,1
871,3,1,26,0,0,7.8958,1
872,1,0,47,1,1,52.5542,1
873,1,1,33,0,0,5,1
874,3,1,47,0,0,9,1
875,2,0,28,1,0,24,0
876,3,0,15,0,0,7.225,0
877,3,1,20,0,0,9.8458,1
878,3,1,19,0,0,7.8958,1
879,3,1,1000,0,0,7.8958,1
880,1,0,56,0,1,83.1583,0
881,2,0,25,0,1,26,1
882,3,1,33,0,0,7.8958,1
883,3,0,22,0,0,10.5167,1
884,2,1,28,0,0,10.5,1
885,3,1,25,0,0,7.05,1
886,3,0,39,0,5,29.125,2
887,2,1,27,0,0,13,1
888,1,0,19,0,0,30,1
889,3,0,1000,1,2,23.45,1
890,1,1,26,0,0,30,0
891,3,1,32,0,0,7.75,2
